챕터,스테이지,명중 요구치,집중 요구치
234,234-10,"1,171.1",992.2
234,234-11,"1,171.1",992.2
234,234-12,"1,171.1",992.2
234,234-13,"1,171.1",992.2
234,234-14,"1,171.1",992.2
234,234-15,"1,171.6",992.6
234,234-16,"1,171.6",992.6
234,234-17,"1,171.6",992.6
234,234-18,"1,171.6",992.6
234,234-19,"1,171.6",992.6
234,234-20,"1,171.6",992.6
234,234-21,"1,172",993
234,234-22,"1,172",993
234,234-23,"1,172",993
234,234-24,"1,172",993
234,234-25,"1,172",993
234,234-26,"1,172",993
234,234-27,"1,172",993
234,234-28,"1,172.4",993.5
234,234-29,"1,172.4",993.5
234,234-30,"1,172.4",993.5
235,235-1,"1,172.4",993.5
235,235-2,"1,172.4",993.5
235,235-3,"1,172.4",993.5
235,235-4,"1,172.4",993.5
235,235-5,"1,172.9",993.9
235,235-6,"1,172.9",993.9
235,235-7,"1,172.9",993.9
235,235-8,"1,172.9",993.9
235,235-9,"1,172.9",993.9
235,235-10,"1,172.9",993.9
235,235-11,"1,173.3",994.3
235,235-12,"1,173.3",994.3
235,235-13,"1,173.3",994.3
235,235-14,"1,173.3",994.3
235,235-15,"1,173.3",994.3
235,235-16,"1,173.3",994.3
235,235-17,"1,173.3",994.3
235,235-18,"1,173.7",994.8
235,235-19,"1,173.7",994.8
235,235-20,"1,173.7",994.8
235,235-21,"1,173.7",994.8
235,235-22,"1,173.7",994.8
235,235-23,"1,173.7",994.8
235,235-24,"1,173.7",994.8
235,235-25,"1,174.2",995.2
235,235-26,"1,174.2",995.2
235,235-27,"1,174.2",995.2
235,235-28,"1,174.2",995.2
235,235-29,"1,174.2",995.2
235,235-30,"1,174.2",995.2
236,236-1,"1,174.6",995.6
236,236-2,"1,174.6",995.6
236,236-3,"1,174.6",995.6
236,236-4,"1,174.6",995.6
236,236-5,"1,174.6",995.6
236,236-6,"1,174.6",995.6
236,236-7,"1,174.6",995.6
236,236-8,"1,175",996
236,236-9,"1,175",996
236,236-10,"1,175",996
236,236-11,"1,175",996
236,236-12,"1,175",996
236,236-13,"1,175",996
236,236-14,"1,175",996
236,236-15,"1,175.4",996.5
236,236-16,"1,175.4",996.5
236,236-17,"1,175.4",996.5
236,236-18,"1,175.4",996.5
236,236-19,"1,175.4",996.5
236,236-20,"1,175.4",996.5
236,236-21,"1,175.9",996.9
236,236-22,"1,175.9",996.9
236,236-23,"1,175.9",996.9
236,236-24,"1,175.9",996.9
236,236-25,"1,175.9",996.9
236,236-26,"1,175.9",996.9
236,236-27,"1,175.9",996.9
236,236-28,"1,176.3",997.3
236,236-29,"1,176.3",997.3
236,236-30,"1,176.3",997.3
237,237-1,"1,176.3",997.3
237,237-2,"1,176.3",997.3
237,237-3,"1,176.3",997.3
237,237-4,"1,176.3",997.3
237,237-5,"1,176.7",997.8
237,237-6,"1,176.7",997.8
237,237-7,"1,176.7",997.8
237,237-8,"1,176.7",997.8
237,237-9,"1,176.7",997.8
237,237-10,"1,176.7",997.8
237,237-11,"1,177.2",998.2
237,237-12,"1,177.2",998.2
237,237-13,"1,177.2",998.2
237,237-14,"1,177.2",998.2
237,237-15,"1,177.2",998.2
237,237-16,"1,177.2",998.2
237,237-17,"1,177.2",998.2
237,237-18,"1,178",998.6
237,237-19,"1,178",998.6
237,237-20,"1,178",998.6
237,237-21,"1,178",998.6
237,237-22,"1,178",998.6
237,237-23,"1,178",998.6
237,237-24,"1,178",998.6
237,237-25,"1,178.9",999
237,237-26,"1,178.9",999
237,237-27,"1,178.9",999
237,237-28,"1,178.9",999
237,237-29,"1,178.9",999
237,237-30,"1,178.9",999
238,238-1,"1,179.3",999.5
238,238-2,"1,179.3",999.5
238,238-3,"1,179.3",999.5
238,238-4,"1,179.3",999.5
238,238-5,"1,179.3",999.5
238,238-6,"1,179.3",999.5
238,238-7,"1,179.3",999.5
238,238-8,"1,180.2",999.9
238,238-9,"1,180.2",999.9
238,238-10,"1,180.2",999.9
238,238-11,"1,180.2",999.9
238,238-12,"1,180.2",999.9
238,238-13,"1,180.2",999.9
238,238-14,"1,180.2",999.9
238,238-15,"1,180.6","1,000.3"
238,238-16,"1,180.6","1,000.3"
238,238-17,"1,180.6","1,000.3"
238,238-18,"1,180.6","1,000.3"
238,238-19,"1,180.6","1,000.3"
238,238-20,"1,180.6","1,000.3"
238,238-21,"1,181","1,000.8"
238,238-22,"1,181","1,000.8"
238,238-23,"1,181","1,000.8"
238,238-24,"1,181","1,000.8"
238,238-25,"1,181","1,000.8"
238,238-26,"1,181","1,000.8"
238,238-27,"1,181","1,000.8"
238,238-28,"1,181.4","1,001.2"
238,238-29,"1,181.4","1,001.2"
238,238-30,"1,181.4","1,001.2"
239,239-1,"1,181.4","1,001.2"
239,239-2,"1,181.4","1,001.2"
239,239-3,"1,181.4","1,001.2"
239,239-4,"1,181.4","1,001.2"
239,239-5,"1,181.9","1,001.6"
239,239-6,"1,181.9","1,001.6"
239,239-7,"1,181.9","1,001.6"
239,239-8,"1,181.9","1,001.6"
239,239-9,"1,181.9","1,001.6"
239,239-10,"1,181.9","1,001.6"
239,239-11,"1,182.3","1,002"
239,239-12,"1,182.3","1,002"
239,239-13,"1,182.3","1,002"
239,239-14,"1,182.3","1,002"
239,239-15,"1,182.3","1,002"
239,239-16,"1,182.3","1,002"
239,239-17,"1,182.3","1,002"
239,239-18,"1,182.7","1,002.5"
239,239-19,"1,182.7","1,002.5"
239,239-20,"1,182.7","1,002.5"
239,239-21,"1,182.7","1,002.5"
239,239-22,"1,182.7","1,002.5"
239,239-23,"1,182.7","1,002.5"
239,239-24,"1,182.7","1,002.5"
239,239-25,"1,183.2","1,002.9"
239,239-26,"1,183.2","1,002.9"
239,239-27,"1,183.2","1,002.9"
239,239-28,"1,183.2","1,002.9"
239,239-29,"1,183.2","1,002.9"
239,239-30,"1,183.2","1,002.9"
240,240-1,"1,183.6","1,003.3"
240,240-2,"1,183.6","1,003.3"
240,240-3,"1,183.6","1,003.3"
240,240-4,"1,183.6","1,003.3"
240,240-5,"1,183.6","1,003.3"
240,240-6,"1,183.6","1,003.3"
240,240-7,"1,183.6","1,003.3"
240,240-8,"1,184","1,003.7"
240,240-9,"1,184","1,003.7"
240,240-10,"1,184","1,003.7"
240,240-11,"1,184","1,003.7"
240,240-12,"1,184","1,003.7"
240,240-13,"1,184","1,003.7"
240,240-14,"1,184","1,003.7"
240,240-15,"1,184.4","1,004.2"
240,240-16,"1,184.4","1,004.2"
240,240-17,"1,184.4","1,004.2"
240,240-18,"1,184.4","1,004.2"
240,240-19,"1,184.4","1,004.2"
240,240-20,"1,184.4","1,004.2"
240,240-21,"1,185.3","1,004.6"
240,240-22,"1,185.3","1,004.6"
240,240-23,"1,185.3","1,004.6"
240,240-24,"1,185.3","1,004.6"
240,240-25,"1,185.3","1,004.6"
240,240-26,"1,185.3","1,004.6"
240,240-27,"1,185.3","1,004.6"
240,240-28,"1,185.7","1,005"
240,240-29,"1,185.7","1,005"
240,240-30,"1,185.7","1,005"
241,241-1,"1,185.7","1,005"
241,241-2,"1,185.7","1,005"
241,241-3,"1,185.7","1,005"
241,241-4,"1,185.7","1,005"
241,241-5,"1,186.1","1,005.5"
241,241-6,"1,186.1","1,005.5"
241,241-7,"1,186.1","1,005.5"
241,241-8,"1,186.1","1,005.5"
241,241-9,"1,186.1","1,005.5"
241,241-10,"1,186.1","1,005.5"
241,241-11,"1,186.6","1,005.9"
241,241-12,"1,186.6","1,005.9"
241,241-13,"1,186.6","1,005.9"
241,241-14,"1,186.6","1,005.9"
241,241-15,"1,186.6","1,005.9"
241,241-16,"1,186.6","1,005.9"
241,241-17,"1,186.6","1,005.9"
241,241-18,"1,187","1,006.3"
241,241-19,"1,187","1,006.3"
241,241-20,"1,187","1,006.3"
241,241-21,"1,187","1,006.3"
241,241-22,"1,187","1,006.3"
241,241-23,"1,187","1,006.3"
241,241-24,"1,187","1,006.3"
241,241-25,"1,187.8","1,006.7"
241,241-26,"1,187.8","1,006.7"
241,241-27,"1,187.8","1,006.7"
241,241-28,"1,187.8","1,006.7"
241,241-29,"1,187.8","1,006.7"
241,241-30,"1,187.8","1,006.7"
242,242-1,"1,188.3","1,007.2"
242,242-2,"1,188.3","1,007.2"
242,242-3,"1,188.3","1,007.2"
242,242-4,"1,188.3","1,007.2"
242,242-5,"1,188.3","1,007.2"
242,242-6,"1,188.3","1,007.2"
242,242-7,"1,188.3","1,007.2"
242,242-8,"1,188.7","1,007.6"
242,242-9,"1,188.7","1,007.6"
242,242-10,"1,188.7","1,007.6"
242,242-11,"1,188.7","1,007.6"
242,242-12,"1,188.7","1,007.6"
242,242-13,"1,188.7","1,007.6"
242,242-14,"1,188.7","1,007.6"
242,242-15,"1,189.5","1,008"
242,242-16,"1,189.5","1,008"
242,242-17,"1,189.5","1,008"
242,242-18,"1,189.5","1,008"
242,242-19,"1,189.5","1,008"
242,242-20,"1,189.5","1,008"
242,242-21,"1,190","1,008.4"
242,242-22,"1,190","1,008.4"
242,242-23,"1,190","1,008.4"
242,242-24,"1,190","1,008.4"
242,242-25,"1,190","1,008.4"
242,242-26,"1,190","1,008.4"
242,242-27,"1,190","1,008.4"
242,242-28,"1,190.4","1,008.9"
242,242-29,"1,190.4","1,008.9"
242,242-30,"1,190.4","1,008.9"
243,243-1,"1,190.4","1,008.9"
243,243-2,"1,190.4","1,008.9"
243,243-3,"1,190.4","1,008.9"
243,243-4,"1,190.4","1,008.9"
243,243-5,"1,190.8","1,009.3"
243,243-6,"1,190.8","1,009.3"
243,243-7,"1,190.8","1,009.3"
243,243-8,"1,190.8","1,009.3"
243,243-9,"1,190.8","1,009.3"
243,243-10,"1,190.8","1,009.3"
243,243-11,"1,191.2","1,009.7"
243,243-12,"1,191.2","1,009.7"
243,243-13,"1,191.2","1,009.7"
243,243-14,"1,191.2","1,009.7"
243,243-15,"1,191.2","1,009.7"
243,243-16,"1,191.2","1,009.7"
243,243-17,"1,191.2","1,009.7"
243,243-18,"1,191.7","1,010.1"
243,243-19,"1,191.7","1,010.1"
243,243-20,"1,191.7","1,010.1"
243,243-21,"1,191.7","1,010.1"
243,243-22,"1,191.7","1,010.1"
243,243-23,"1,191.7","1,010.1"
243,243-24,"1,191.7","1,010.1"
243,243-25,"1,192.5","1,010.5"
243,243-26,"1,192.5","1,010.5"
243,243-27,"1,192.5","1,010.5"
243,243-28,"1,192.5","1,010.5"
243,243-29,"1,192.5","1,010.5"
243,243-30,"1,192.5","1,010.5"
244,244-1,"1,192.9","1,011"
244,244-2,"1,192.9","1,011"
244,244-3,"1,192.9","1,011"
244,244-4,"1,192.9","1,011"
244,244-5,"1,192.9","1,011"
244,244-6,"1,192.9","1,011"
244,244-7,"1,192.9","1,011"
244,244-8,"1,193.4","1,011.4"
244,244-9,"1,193.4","1,011.4"
244,244-10,"1,193.4","1,011.4"
244,244-11,"1,193.4","1,011.4"
244,244-12,"1,193.4","1,011.4"
244,244-13,"1,193.4","1,011.4"
244,244-14,"1,193.4","1,011.4"
244,244-15,"1,193.8","1,011.8"
244,244-16,"1,193.8","1,011.8"
244,244-17,"1,193.8","1,011.8"
244,244-18,"1,193.8","1,011.8"
244,244-19,"1,193.8","1,011.8"
244,244-20,"1,193.8","1,011.8"
244,244-21,"1,194.2","1,012.2"
244,244-22,"1,194.2","1,012.2"
244,244-23,"1,194.2","1,012.2"
244,244-24,"1,194.2","1,012.2"
244,244-25,"1,194.2","1,012.2"
244,244-26,"1,194.2","1,012.2"
244,244-27,"1,194.2","1,012.2"
244,244-28,"1,194.6","1,012.7"
244,244-29,"1,194.6","1,012.7"
244,244-30,"1,194.6","1,012.7"
245,245-1,"1,194.6","1,012.7"
245,245-2,"1,194.6","1,012.7"
245,245-3,"1,194.6","1,012.7"
245,245-4,"1,194.6","1,012.7"
245,245-5,"1,195","1,013.1"
245,245-6,"1,195","1,013.1"
245,245-7,"1,195","1,013.1"
245,245-8,"1,195","1,013.1"
245,245-9,"1,195","1,013.1"
245,245-10,"1,195","1,013.1"
245,245-11,"1,195.5","1,013.5"
245,245-12,"1,195.5","1,013.5"
245,245-13,"1,195.5","1,013.5"
245,245-14,"1,195.5","1,013.5"
245,245-15,"1,195.5","1,013.5"
245,245-16,"1,195.5","1,013.5"
245,245-17,"1,195.5","1,013.5"
245,245-18,"1,195.9","1,013.9"
245,245-19,"1,195.9","1,013.9"
245,245-20,"1,195.9","1,013.9"
245,245-21,"1,195.9","1,013.9"
245,245-22,"1,195.9","1,013.9"
245,245-23,"1,195.9","1,013.9"
245,245-24,"1,195.9","1,013.9"
245,245-25,"1,196.7","1,014.4"
245,245-26,"1,196.7","1,014.4"
245,245-27,"1,196.7","1,014.4"
245,245-28,"1,196.7","1,014.4"
245,245-29,"1,196.7","1,014.4"
245,245-30,"1,196.7","1,014.4"
246,246-1,"1,197.2","1,014.8"
246,246-2,"1,197.2","1,014.8"
246,246-3,"1,197.2","1,014.8"
246,246-4,"1,197.2","1,014.8"
246,246-5,"1,197.2","1,014.8"
246,246-6,"1,197.2","1,014.8"
246,246-7,"1,197.2","1,014.8"
246,246-8,"1,197.6","1,015.2"
246,246-9,"1,197.6","1,015.2"
246,246-10,"1,197.6","1,015.2"
246,246-11,"1,197.6","1,015.2"
246,246-12,"1,197.6","1,015.2"
246,246-13,"1,197.6","1,015.2"
246,246-14,"1,197.6","1,015.2"
246,246-15,"1,198","1,015.6"
246,246-16,"1,198","1,015.6"
246,246-17,"1,198","1,015.6"
246,246-18,"1,198","1,015.6"
246,246-19,"1,198","1,015.6"
246,246-20,"1,198","1,015.6"
246,246-21,"1,198.8","1,016"
246,246-22,"1,198.8","1,016"
246,246-23,"1,198.8","1,016"
246,246-24,"1,198.8","1,016"
246,246-25,"1,198.8","1,016"
246,246-26,"1,198.8","1,016"
246,246-27,"1,198.8","1,016"
246,246-28,"1,199.3","1,016.5"
246,246-29,"1,199.3","1,016.5"
246,246-30,"1,199.3","1,016.5"
247,247-1,"1,199.3","1,016.5"
247,247-2,"1,199.3","1,016.5"
247,247-3,"1,199.3","1,016.5"
247,247-4,"1,199.3","1,016.5"
247,247-5,"1,200.1","1,016.9"
247,247-6,"1,200.1","1,016.9"
247,247-7,"1,200.1","1,016.9"
247,247-8,"1,200.1","1,016.9"
247,247-9,"1,200.1","1,016.9"
247,247-10,"1,200.1","1,016.9"
247,247-11,"1,200.5","1,017.3"
247,247-12,"1,200.5","1,017.3"
247,247-13,"1,200.5","1,017.3"
247,247-14,"1,200.5","1,017.3"
247,247-15,"1,200.5","1,017.3"
247,247-16,"1,200.5","1,017.3"
247,247-17,"1,200.5","1,017.3"
247,247-18,"1,200.9","1,017.7"
247,247-19,"1,200.9","1,017.7"
247,247-20,"1,200.9","1,017.7"
247,247-21,"1,200.9","1,017.7"
247,247-22,"1,200.9","1,017.7"
247,247-23,"1,200.9","1,017.7"
247,247-24,"1,200.9","1,017.7"
247,247-25,"1,201.4","1,018.1"
247,247-26,"1,201.4","1,018.1"
247,247-27,"1,201.4","1,018.1"
247,247-28,"1,201.4","1,018.1"
247,247-29,"1,201.4","1,018.1"
247,247-30,"1,201.4","1,018.1"
248,248-1,"1,201.8","1,018.6"
248,248-2,"1,201.8","1,018.6"
248,248-3,"1,201.8","1,018.6"
248,248-4,"1,201.8","1,018.6"
248,248-5,"1,201.8","1,018.6"
248,248-6,"1,201.8","1,018.6"
248,248-7,"1,201.8","1,018.6"
248,248-8,"1,202.2","1,019"
248,248-9,"1,202.2","1,019"
248,248-10,"1,202.2","1,019"
248,248-11,"1,202.2","1,019"
248,248-12,"1,202.2","1,019"
248,248-13,"1,202.2","1,019"
248,248-14,"1,202.2","1,019"
248,248-15,"1,202.6","1,019.4"
248,248-16,"1,202.6","1,019.4"
248,248-17,"1,202.6","1,019.4"
248,248-18,"1,202.6","1,019.4"
248,248-19,"1,202.6","1,019.4"
248,248-20,"1,202.6","1,019.4"
248,248-21,"1,203.1","1,019.8"
248,248-22,"1,203.1","1,019.8"
248,248-23,"1,203.1","1,019.8"
248,248-24,"1,203.1","1,019.8"
248,248-25,"1,203.1","1,019.8"
248,248-26,"1,203.1","1,019.8"
248,248-27,"1,203.1","1,019.8"
248,248-28,"1,203.5","1,020.2"
248,248-29,"1,203.5","1,020.2"
248,248-30,"1,203.5","1,020.2"
